course_id,course_name,institution,institution_id,county,ownership,level,cluster,min_grade,open_entry,duration_months,tuition_kes,fee_basis,verification_note
c482,Artisan in Automotive Engineering,Siaya National Polytechnic,siaya_poly,Siaya,public,artisan,maker,E,no,12,67189,derived,"Programme named in Siaya National Polytechnic's published artisan course list (formerly Siaya Institute of Technology). The institution's published artisan minimum is given as a KCPE certificate or a KCSE mean grade of D-. A KCPE certificate is an alternative to the KCSE grade rather than an addition to it, so a learner holding an E clears the published bar and E is recorded. That is the same reading already applied at Kisumu, Eldoret, Kisii, Michuki and Bureti, whose published minimum has the identical shape. Recording the D- branch instead removed this course from the screen of the learner least likely to have another option, and left Siaya reading as blind to an E-grade learner while its own national polytechnic sat in the catalogue. Ask the registrar whether KCPE alone is accepted. KNEC modular courses are being phased out for CBET, so confirm which curriculum the current intake runs. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026). Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c483,Artisan in Food and Beverage,Siaya National Polytechnic,siaya_poly,Siaya,public,artisan,creator,E,no,12,67189,derived,"Programme named in Siaya National Polytechnic's published artisan course list (formerly Siaya Institute of Technology). The institution's published artisan minimum is given as a KCPE certificate or a KCSE mean grade of D-. A KCPE certificate is an alternative to the KCSE grade rather than an addition to it, so a learner holding an E clears the published bar and E is recorded. That is the same reading already applied at Kisumu, Eldoret, Kisii, Michuki and Bureti, whose published minimum has the identical shape. Recording the D- branch instead removed this course from the screen of the learner least likely to have another option, and left Siaya reading as blind to an E-grade learner while its own national polytechnic sat in the catalogue. Ask the registrar whether KCPE alone is accepted. KNEC modular courses are being phased out for CBET, so confirm which curriculum the current intake runs. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026). Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c484,Artisan in Motor Vehicle Mechanics,Siaya National Polytechnic,siaya_poly,Siaya,public,artisan,maker,E,no,12,67189,derived,"Programme named in Siaya National Polytechnic's published artisan course list (formerly Siaya Institute of Technology). The institution's published artisan minimum is given as a KCPE certificate or a KCSE mean grade of D-. A KCPE certificate is an alternative to the KCSE grade rather than an addition to it, so a learner holding an E clears the published bar and E is recorded. That is the same reading already applied at Kisumu, Eldoret, Kisii, Michuki and Bureti, whose published minimum has the identical shape. Recording the D- branch instead removed this course from the screen of the learner least likely to have another option, and left Siaya reading as blind to an E-grade learner while its own national polytechnic sat in the catalogue. Ask the registrar whether KCPE alone is accepted. KNEC modular courses are being phased out for CBET, so confirm which curriculum the current intake runs. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026). Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c485,Artisan in Welding and Fabrication,Siaya National Polytechnic,siaya_poly,Siaya,public,artisan,maker,E,no,12,67189,derived,"Programme named in Siaya National Polytechnic's published artisan course list (formerly Siaya Institute of Technology). The institution's published artisan minimum is given as a KCPE certificate or a KCSE mean grade of D-. A KCPE certificate is an alternative to the KCSE grade rather than an addition to it, so a learner holding an E clears the published bar and E is recorded. That is the same reading already applied at Kisumu, Eldoret, Kisii, Michuki and Bureti, whose published minimum has the identical shape. Recording the D- branch instead removed this course from the screen of the learner least likely to have another option, and left Siaya reading as blind to an E-grade learner while its own national polytechnic sat in the catalogue. Ask the registrar whether KCPE alone is accepted. KNEC modular courses are being phased out for CBET, so confirm which curriculum the current intake runs. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026). Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c145,Certificate in Community Health Assistant,Kenya Medical Training College (KMTC) — Wundanyi Campus,kmtc_taita,Taita-Taveta,public,certificate,carer,C-,no,24,160200,derived,"KMTC publishes one national fee structure across all campuses, so this figure does not depend on which campus you attend: Ksh 82,200 in Year 1 and Ksh 78,000 in each subsequent year for regular Kenyan students, 2025/26 structure (kmtc.ac.ke, cross-reported by Tuko, EduGuide and Education News Hub, August 2026). Totals here are that schedule multiplied out by course length. Tuition only — accommodation, meals and skills-lab charges are extra and vary by campus. A non-refundable Ksh 1,500 application fee applies. Confirm with the campus before paying. Entry was previously recorded here as a D+ mean grade. That was wrong, and the error is worth naming: D+ is the BIOLOGY SUBJECT requirement for this award, not the mean grade, and it had been written into the mean-grade field. KMTC publishes a minimum KCSE mean grade of C- for every certificate programme, with the cluster-subject requirement on top - for this course a D+ in Biology or Biological Sciences and a D in one of Mathematics, Chemistry, Physics or Physical Sciences. So the C- is needed overall AND the subject grades on top. The duration and the fee moved with it: the certificate runs two years rather than one, so the national schedule multiplies out to Ksh 160,200 instead of Ksh 82,200."
c144,Diploma in Kenya Registered Community Health Nursing (KRCHN),Kenya Medical Training College (KMTC) — Wundanyi Campus,kmtc_taita,Taita-Taveta,public,diploma,carer,C+,no,36,238200,derived,"KMTC publishes one national fee structure across all campuses, so this figure does not depend on which campus you attend: Ksh 82,200 in Year 1 and Ksh 78,000 in each subsequent year for regular Kenyan students, 2025/26 structure (kmtc.ac.ke, cross-reported by Tuko, EduGuide and Education News Hub, August 2026). Totals here are that schedule multiplied out by course length. Tuition only — accommodation, meals and skills-lab charges are extra and vary by campus. A non-refundable Ksh 1,500 application fee applies. Confirm with the campus before paying."
c476,"Artisan Certificate in Food and Beverage Production, Service and Sales",Taita Taveta National Polytechnic,taita_poly,Taita-Taveta,public,artisan,creator,E,no,12,67189,derived,"Programme named in Taita Taveta National Polytechnic's published artisan course list (the institution was formerly Coast Institute of Technology). The polytechnic's own artisan entry bar was NOT reachable from any source Njia could open, so the grade here is the KUCCPS national floor - KUCCPS states the minimum to apply for an Artisan certificate is E - and not an institutional figure. Confirm the bar with the registrar; if the polytechnic publishes something higher, this record under-claims rather than shutting a learner out. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026). Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c473,Artisan Certificate in Motor Vehicle Mechanics,Taita Taveta National Polytechnic,taita_poly,Taita-Taveta,public,artisan,maker,E,no,12,67189,derived,"Programme named in Taita Taveta National Polytechnic's published artisan course list (the institution was formerly Coast Institute of Technology). The polytechnic's own artisan entry bar was NOT reachable from any source Njia could open, so the grade here is the KUCCPS national floor - KUCCPS states the minimum to apply for an Artisan certificate is E - and not an institutional figure. Confirm the bar with the registrar; if the polytechnic publishes something higher, this record under-claims rather than shutting a learner out. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026). Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c475,Artisan Certificate in Salesmanship,Taita Taveta National Polytechnic,taita_poly,Taita-Taveta,public,artisan,business,E,no,12,67189,derived,"Programme named in Taita Taveta National Polytechnic's published artisan course list (the institution was formerly Coast Institute of Technology). The polytechnic's own artisan entry bar was NOT reachable from any source Njia could open, so the grade here is the KUCCPS national floor - KUCCPS states the minimum to apply for an Artisan certificate is E - and not an institutional figure. Confirm the bar with the registrar; if the polytechnic publishes something higher, this record under-claims rather than shutting a learner out. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026). Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c474,Artisan Certificate in Storekeeping,Taita Taveta National Polytechnic,taita_poly,Taita-Taveta,public,artisan,business,E,no,12,67189,derived,"Programme named in Taita Taveta National Polytechnic's published artisan course list (the institution was formerly Coast Institute of Technology). The polytechnic's own artisan entry bar was NOT reachable from any source Njia could open, so the grade here is the KUCCPS national floor - KUCCPS states the minimum to apply for an Artisan certificate is E - and not an institutional figure. Confirm the bar with the registrar; if the polytechnic publishes something higher, this record under-claims rather than shutting a learner out. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026). Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c472,Artisan in Electrical Installations,Taita Taveta National Polytechnic,taita_poly,Taita-Taveta,public,artisan,maker,E,no,12,67189,derived,"Programme named in Taita Taveta National Polytechnic's published artisan course list (the institution was formerly Coast Institute of Technology). The polytechnic's own artisan entry bar was NOT reachable from any source Njia could open, so the grade here is the KUCCPS national floor - KUCCPS states the minimum to apply for an Artisan certificate is E - and not an institutional figure. Confirm the bar with the registrar; if the polytechnic publishes something higher, this record under-claims rather than shutting a learner out. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026). Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c421,Bachelor of Science in Geomatics Engineering and Geospatial Information Systems,Taita Taveta University,ttu,Taita-Taveta,public,degree,numbers,C+,no,60,,unpublished,"Taita Taveta University is CUE-chartered and places through KUCCPS as institution 1091 (cross-reported August 2026). A published fee structure exists but the per-programme figure could not be verified from any reachable source, so none is shown rather than a guessed one. The C+ shown is Kenya's statutory university entry floor, not this programme's cut-off, which KUCCPS sets each cycle. Confirm both with the university."
c420,Bachelor of Science in Mining and Mineral Processing Engineering,Taita Taveta University,ttu,Taita-Taveta,public,degree,maker,C+,no,60,,unpublished,"Taita Taveta University is CUE-chartered and places through KUCCPS as institution 1091; the programme appears on the national list of recognised engineering degrees and the university is described in government and press reporting as the pioneer mining and mineral processing institution in the region (cross-reported August 2026). A published fee structure exists — course-listing aggregators reference one — but the per-programme figure could not be verified from any source reachable here, so none is shown rather than a guessed one. That is the second kind of absence: the number exists and is worth asking the university for directly, unlike the colleges elsewhere in this catalogue that publish nothing at all. The C+ shown is Kenya's statutory university entry floor, NOT this programme's cut-off: engineering cluster points are set by KUCCPS each cycle and run well above the floor. Confirm both the fee and the current cut-off with the university before planning around them."
c422,Diploma in Civil Engineering,Taita Taveta University,ttu,Taita-Taveta,public,diploma,maker,C-,no,36,,unpublished,"Taita Taveta University lists diploma programmes in civil, mechanical and electrical engineering alongside its degrees (cross-reported August 2026). The per-programme figure could not be verified from any reachable source, so none is shown rather than a guessed one. C- is the standard Kenyan diploma entry floor; confirm the current requirement and the fee with the university."
c147,Certificate in Community Health Assistant,Kenya Medical Training College (KMTC) — Hola Campus,kmtc_tanariver,Tana River,public,certificate,carer,C-,no,24,160200,derived,"KMTC publishes one national fee structure across all campuses, so this figure does not depend on which campus you attend: Ksh 82,200 in Year 1 and Ksh 78,000 in each subsequent year for regular Kenyan students, 2025/26 structure (kmtc.ac.ke, cross-reported by Tuko, EduGuide and Education News Hub, August 2026). Totals here are that schedule multiplied out by course length. Tuition only — accommodation, meals and skills-lab charges are extra and vary by campus. A non-refundable Ksh 1,500 application fee applies. Confirm with the campus before paying. Entry was previously recorded here as a D+ mean grade. That was wrong, and the error is worth naming: D+ is the BIOLOGY SUBJECT requirement for this award, not the mean grade, and it had been written into the mean-grade field. KMTC publishes a minimum KCSE mean grade of C- for every certificate programme, with the cluster-subject requirement on top - for this course a D+ in Biology or Biological Sciences and a D in one of Mathematics, Chemistry, Physics or Physical Sciences. So the C- is needed overall AND the subject grades on top. The duration and the fee moved with it: the certificate runs two years rather than one, so the national schedule multiplies out to Ksh 160,200 instead of Ksh 82,200."
c879,Certificate in Health Records and Information Technology,Kenya Medical Training College (KMTC) — Hola Campus,kmtc_tanariver,Tana River,public,certificate,numbers,C-,no,24,160200,illustrative,"KMTC Tana River Campus opened in Hola town in September 2016 as the first higher-learning institution in Tana River County, and Health Records and Information Technology was the course it opened with. This programme is named on the campus’s own published course list - KMTC runs more than 126 programmes nationally but not every campus runs every one, so a national list is not evidence that a course is taught at this campus. KMTC publishes a minimum KCSE mean grade of C- for every certificate programme, with the cluster-subject requirement on top, so the C- is needed overall AND the subject grades. Certificate courses run two years, except nursing which runs two and a half. KMTC publishes one national fee structure across all campuses: Ksh 82,200 in Year 1 and Ksh 78,000 in each subsequent year for regular Kenyan students, 2025/26 structure. Total here is that schedule multiplied out by course length. Tuition only - accommodation, meals and skills-lab charges are extra and vary by campus. A non-refundable Ksh 1,500 application fee applies. Confirm with the campus before paying."
c146,Diploma in Kenya Registered Community Health Nursing (KRCHN),Kenya Medical Training College (KMTC) — Hola Campus,kmtc_tanariver,Tana River,public,diploma,carer,C+,no,36,238200,derived,"KMTC publishes one national fee structure across all campuses, so this figure does not depend on which campus you attend: Ksh 82,200 in Year 1 and Ksh 78,000 in each subsequent year for regular Kenyan students, 2025/26 structure (kmtc.ac.ke, cross-reported by Tuko, EduGuide and Education News Hub, August 2026). Totals here are that schedule multiplied out by course length. Tuition only — accommodation, meals and skills-lab charges are extra and vary by campus. A non-refundable Ksh 1,500 application fee applies. Confirm with the campus before paying."
c564,Bachelor of Commerce,Chuka University,chuka,Tharaka-Nithi,public,degree,business,C+,no,48,,unpublished,"Chuka University is a public chartered university and had not been listed here at all. Programme named in its published course listing; degrees are placed through KUCCPS at the national minimum of a KCSE mean grade of C+, with cluster-point cut-offs that move every cycle, so C+ is the floor to be eligible to apply rather than a guarantee of a place - check the current cut-off on the KUCCPS portal. It does not publish a single per-programme price: Kenya retired the Differentiated Unit Cost in May 2023 for the Student-Centred Funding Model, under which what a student pays is set by an assessed means band, so no fee is shown rather than a guessed one. The university also runs 25 diploma and 20 certificate programmes, which enter well below C+ and are the more useful route for many readers here; their individual names were not published in any source reachable from this build, so they are not listed and are worth asking about."
c556,Bachelor of Education (Arts),Chuka University,chuka,Tharaka-Nithi,public,degree,people,C+,no,48,,unpublished,"Chuka University is a public chartered university and had not been listed here at all. Programme named in its published course listing; degrees are placed through KUCCPS at the national minimum of a KCSE mean grade of C+, with cluster-point cut-offs that move every cycle, so C+ is the floor to be eligible to apply rather than a guarantee of a place - check the current cut-off on the KUCCPS portal. It does not publish a single per-programme price: Kenya retired the Differentiated Unit Cost in May 2023 for the Student-Centred Funding Model, under which what a student pays is set by an assessed means band, so no fee is shown rather than a guessed one. The university also runs 25 diploma and 20 certificate programmes, which enter well below C+ and are the more useful route for many readers here; their individual names were not published in any source reachable from this build, so they are not listed and are worth asking about."
c557,Bachelor of Education (Science),Chuka University,chuka,Tharaka-Nithi,public,degree,people,C+,no,48,,unpublished,"Chuka University is a public chartered university and had not been listed here at all. Programme named in its published course listing; degrees are placed through KUCCPS at the national minimum of a KCSE mean grade of C+, with cluster-point cut-offs that move every cycle, so C+ is the floor to be eligible to apply rather than a guarantee of a place - check the current cut-off on the KUCCPS portal. It does not publish a single per-programme price: Kenya retired the Differentiated Unit Cost in May 2023 for the Student-Centred Funding Model, under which what a student pays is set by an assessed means band, so no fee is shown rather than a guessed one. The university also runs 25 diploma and 20 certificate programmes, which enter well below C+ and are the more useful route for many readers here; their individual names were not published in any source reachable from this build, so they are not listed and are worth asking about."
c558,Bachelor of Science in Agribusiness Management,Chuka University,chuka,Tharaka-Nithi,public,degree,business,C+,no,48,,unpublished,"Chuka University is a public chartered university and had not been listed here at all. Programme named in its published course listing; degrees are placed through KUCCPS at the national minimum of a KCSE mean grade of C+, with cluster-point cut-offs that move every cycle, so C+ is the floor to be eligible to apply rather than a guarantee of a place - check the current cut-off on the KUCCPS portal. It does not publish a single per-programme price: Kenya retired the Differentiated Unit Cost in May 2023 for the Student-Centred Funding Model, under which what a student pays is set by an assessed means band, so no fee is shown rather than a guessed one. The university also runs 25 diploma and 20 certificate programmes, which enter well below C+ and are the more useful route for many readers here; their individual names were not published in any source reachable from this build, so they are not listed and are worth asking about."
c569,Bachelor of Science in Air Travel and Aviation Management,Chuka University,chuka,Tharaka-Nithi,public,degree,business,C+,no,48,,unpublished,"Chuka University is a public chartered university and had not been listed here at all. Programme named in its published course listing; degrees are placed through KUCCPS at the national minimum of a KCSE mean grade of C+, with cluster-point cut-offs that move every cycle, so C+ is the floor to be eligible to apply rather than a guarantee of a place - check the current cut-off on the KUCCPS portal. It does not publish a single per-programme price: Kenya retired the Differentiated Unit Cost in May 2023 for the Student-Centred Funding Model, under which what a student pays is set by an assessed means band, so no fee is shown rather than a guessed one. The university also runs 25 diploma and 20 certificate programmes, which enter well below C+ and are the more useful route for many readers here; their individual names were not published in any source reachable from this build, so they are not listed and are worth asking about."
c559,Bachelor of Science in Animal Science and Animal Health,Chuka University,chuka,Tharaka-Nithi,public,degree,maker,C+,no,48,,unpublished,"Chuka University is a public chartered university and had not been listed here at all. Programme named in its published course listing; degrees are placed through KUCCPS at the national minimum of a KCSE mean grade of C+, with cluster-point cut-offs that move every cycle, so C+ is the floor to be eligible to apply rather than a guarantee of a place - check the current cut-off on the KUCCPS portal. It does not publish a single per-programme price: Kenya retired the Differentiated Unit Cost in May 2023 for the Student-Centred Funding Model, under which what a student pays is set by an assessed means band, so no fee is shown rather than a guessed one. The university also runs 25 diploma and 20 certificate programmes, which enter well below C+ and are the more useful route for many readers here; their individual names were not published in any source reachable from this build, so they are not listed and are worth asking about."
c562,Bachelor of Science in Computer Science,Chuka University,chuka,Tharaka-Nithi,public,degree,tech,C+,no,48,,unpublished,"Chuka University is a public chartered university and had not been listed here at all. Programme named in its published course listing; degrees are placed through KUCCPS at the national minimum of a KCSE mean grade of C+, with cluster-point cut-offs that move every cycle, so C+ is the floor to be eligible to apply rather than a guarantee of a place - check the current cut-off on the KUCCPS portal. It does not publish a single per-programme price: Kenya retired the Differentiated Unit Cost in May 2023 for the Student-Centred Funding Model, under which what a student pays is set by an assessed means band, so no fee is shown rather than a guessed one. The university also runs 25 diploma and 20 certificate programmes, which enter well below C+ and are the more useful route for many readers here; their individual names were not published in any source reachable from this build, so they are not listed and are worth asking about."
c563,Bachelor of Science in Environmental Science,Chuka University,chuka,Tharaka-Nithi,public,degree,numbers,C+,no,48,,unpublished,"Chuka University is a public chartered university and had not been listed here at all. Programme named in its published course listing; degrees are placed through KUCCPS at the national minimum of a KCSE mean grade of C+, with cluster-point cut-offs that move every cycle, so C+ is the floor to be eligible to apply rather than a guarantee of a place - check the current cut-off on the KUCCPS portal. It does not publish a single per-programme price: Kenya retired the Differentiated Unit Cost in May 2023 for the Student-Centred Funding Model, under which what a student pays is set by an assessed means band, so no fee is shown rather than a guessed one. The university also runs 25 diploma and 20 certificate programmes, which enter well below C+ and are the more useful route for many readers here; their individual names were not published in any source reachable from this build, so they are not listed and are worth asking about."
c560,Bachelor of Science in Food Science and Technology,Chuka University,chuka,Tharaka-Nithi,public,degree,maker,C+,no,48,,unpublished,"Chuka University is a public chartered university and had not been listed here at all. Programme named in its published course listing; degrees are placed through KUCCPS at the national minimum of a KCSE mean grade of C+, with cluster-point cut-offs that move every cycle, so C+ is the floor to be eligible to apply rather than a guarantee of a place - check the current cut-off on the KUCCPS portal. It does not publish a single per-programme price: Kenya retired the Differentiated Unit Cost in May 2023 for the Student-Centred Funding Model, under which what a student pays is set by an assessed means band, so no fee is shown rather than a guessed one. The university also runs 25 diploma and 20 certificate programmes, which enter well below C+ and are the more useful route for many readers here; their individual names were not published in any source reachable from this build, so they are not listed and are worth asking about."
c568,Bachelor of Science in Health Records and Information Management,Chuka University,chuka,Tharaka-Nithi,public,degree,people,C+,no,48,,unpublished,"Chuka University is a public chartered university and had not been listed here at all. Programme named in its published course listing; degrees are placed through KUCCPS at the national minimum of a KCSE mean grade of C+, with cluster-point cut-offs that move every cycle, so C+ is the floor to be eligible to apply rather than a guarantee of a place - check the current cut-off on the KUCCPS portal. It does not publish a single per-programme price: Kenya retired the Differentiated Unit Cost in May 2023 for the Student-Centred Funding Model, under which what a student pays is set by an assessed means band, so no fee is shown rather than a guessed one. The university also runs 25 diploma and 20 certificate programmes, which enter well below C+ and are the more useful route for many readers here; their individual names were not published in any source reachable from this build, so they are not listed and are worth asking about."
c561,Bachelor of Science in Horticulture and Crop Protection,Chuka University,chuka,Tharaka-Nithi,public,degree,maker,C+,no,48,,unpublished,"Chuka University is a public chartered university and had not been listed here at all. Programme named in its published course listing; degrees are placed through KUCCPS at the national minimum of a KCSE mean grade of C+, with cluster-point cut-offs that move every cycle, so C+ is the floor to be eligible to apply rather than a guarantee of a place - check the current cut-off on the KUCCPS portal. It does not publish a single per-programme price: Kenya retired the Differentiated Unit Cost in May 2023 for the Student-Centred Funding Model, under which what a student pays is set by an assessed means band, so no fee is shown rather than a guessed one. The university also runs 25 diploma and 20 certificate programmes, which enter well below C+ and are the more useful route for many readers here; their individual names were not published in any source reachable from this build, so they are not listed and are worth asking about."
c566,Bachelor of Science in Human Nutrition and Dietetics,Chuka University,chuka,Tharaka-Nithi,public,degree,carer,C+,no,48,,unpublished,"Chuka University is a public chartered university and had not been listed here at all. Programme named in its published course listing; degrees are placed through KUCCPS at the national minimum of a KCSE mean grade of C+, with cluster-point cut-offs that move every cycle, so C+ is the floor to be eligible to apply rather than a guarantee of a place - check the current cut-off on the KUCCPS portal. It does not publish a single per-programme price: Kenya retired the Differentiated Unit Cost in May 2023 for the Student-Centred Funding Model, under which what a student pays is set by an assessed means band, so no fee is shown rather than a guessed one. The university also runs 25 diploma and 20 certificate programmes, which enter well below C+ and are the more useful route for many readers here; their individual names were not published in any source reachable from this build, so they are not listed and are worth asking about."
c565,Bachelor of Science in Nursing (Basic),Chuka University,chuka,Tharaka-Nithi,public,degree,carer,C+,no,48,,unpublished,"Chuka University is a public chartered university and had not been listed here at all. Programme named in its published course listing; degrees are placed through KUCCPS at the national minimum of a KCSE mean grade of C+, with cluster-point cut-offs that move every cycle, so C+ is the floor to be eligible to apply rather than a guarantee of a place - check the current cut-off on the KUCCPS portal. It does not publish a single per-programme price: Kenya retired the Differentiated Unit Cost in May 2023 for the Student-Centred Funding Model, under which what a student pays is set by an assessed means band, so no fee is shown rather than a guessed one. The university also runs 25 diploma and 20 certificate programmes, which enter well below C+ and are the more useful route for many readers here; their individual names were not published in any source reachable from this build, so they are not listed and are worth asking about."
c567,Bachelor of Science in Public Health,Chuka University,chuka,Tharaka-Nithi,public,degree,carer,C+,no,48,,unpublished,"Chuka University is a public chartered university and had not been listed here at all. Programme named in its published course listing; degrees are placed through KUCCPS at the national minimum of a KCSE mean grade of C+, with cluster-point cut-offs that move every cycle, so C+ is the floor to be eligible to apply rather than a guarantee of a place - check the current cut-off on the KUCCPS portal. It does not publish a single per-programme price: Kenya retired the Differentiated Unit Cost in May 2023 for the Student-Centred Funding Model, under which what a student pays is set by an assessed means band, so no fee is shown rather than a guessed one. The university also runs 25 diploma and 20 certificate programmes, which enter well below C+ and are the more useful route for many readers here; their individual names were not published in any source reachable from this build, so they are not listed and are worth asking about."
c149,Certificate in Community Health Assistant,Kenya Medical Training College (KMTC) — Chuka Campus,kmtc_tharaka,Tharaka-Nithi,public,certificate,carer,C-,no,24,160200,derived,"KMTC publishes one national fee structure across all campuses, so this figure does not depend on which campus you attend: Ksh 82,200 in Year 1 and Ksh 78,000 in each subsequent year for regular Kenyan students, 2025/26 structure (kmtc.ac.ke, cross-reported by Tuko, EduGuide and Education News Hub, August 2026). Totals here are that schedule multiplied out by course length. Tuition only — accommodation, meals and skills-lab charges are extra and vary by campus. A non-refundable Ksh 1,500 application fee applies. Confirm with the campus before paying. Entry was previously recorded here as a D+ mean grade. That was wrong, and the error is worth naming: D+ is the BIOLOGY SUBJECT requirement for this award, not the mean grade, and it had been written into the mean-grade field. KMTC publishes a minimum KCSE mean grade of C- for every certificate programme, with the cluster-subject requirement on top - for this course a D+ in Biology or Biological Sciences and a D in one of Mathematics, Chemistry, Physics or Physical Sciences. So the C- is needed overall AND the subject grades on top. The duration and the fee moved with it: the certificate runs two years rather than one, so the national schedule multiplies out to Ksh 160,200 instead of Ksh 82,200."
c148,Diploma in Kenya Registered Community Health Nursing (KRCHN),Kenya Medical Training College (KMTC) — Chuka Campus,kmtc_tharaka,Tharaka-Nithi,public,diploma,carer,C+,no,36,238200,derived,"KMTC publishes one national fee structure across all campuses, so this figure does not depend on which campus you attend: Ksh 82,200 in Year 1 and Ksh 78,000 in each subsequent year for regular Kenyan students, 2025/26 structure (kmtc.ac.ke, cross-reported by Tuko, EduGuide and Education News Hub, August 2026). Totals here are that schedule multiplied out by course length. Tuition only — accommodation, meals and skills-lab charges are extra and vary by campus. A non-refundable Ksh 1,500 application fee applies. Confirm with the campus before paying."
c141,Certificate in Community Health Assistant,Kenya Medical Training College (KMTC) — Kitale Campus,kmtc_transnzoia,Trans Nzoia,public,certificate,carer,C-,no,24,160200,derived,"KMTC publishes one national fee structure across all campuses, so this figure does not depend on which campus you attend: Ksh 82,200 in Year 1 and Ksh 78,000 in each subsequent year for regular Kenyan students, 2025/26 structure (kmtc.ac.ke, cross-reported by Tuko, EduGuide and Education News Hub, August 2026). Totals here are that schedule multiplied out by course length. Tuition only — accommodation, meals and skills-lab charges are extra and vary by campus. A non-refundable Ksh 1,500 application fee applies. Confirm with the campus before paying. Entry was previously recorded here as a D+ mean grade. That was wrong, and the error is worth naming: D+ is the BIOLOGY SUBJECT requirement for this award, not the mean grade, and it had been written into the mean-grade field. KMTC publishes a minimum KCSE mean grade of C- for every certificate programme, with the cluster-subject requirement on top - for this course a D+ in Biology or Biological Sciences and a D in one of Mathematics, Chemistry, Physics or Physical Sciences. So the C- is needed overall AND the subject grades on top. The duration and the fee moved with it: the certificate runs two years rather than one, so the national schedule multiplies out to Ksh 160,200 instead of Ksh 82,200."
c140,Diploma in Kenya Registered Community Health Nursing (KRCHN),Kenya Medical Training College (KMTC) — Kitale Campus,kmtc_transnzoia,Trans Nzoia,public,diploma,carer,C+,no,36,238200,derived,"KMTC publishes one national fee structure across all campuses, so this figure does not depend on which campus you attend: Ksh 82,200 in Year 1 and Ksh 78,000 in each subsequent year for regular Kenyan students, 2025/26 structure (kmtc.ac.ke, cross-reported by Tuko, EduGuide and Education News Hub, August 2026). Totals here are that schedule multiplied out by course length. Tuition only — accommodation, meals and skills-lab charges are extra and vary by campus. A non-refundable Ksh 1,500 application fee applies. Confirm with the campus before paying."
c298,Certificate in Information Communication Technology (CDACC Level 5),Kitale Vocational Training Centre,kitalevtc,Trans Nzoia,public,certificate,tech,D,no,12,67189,derived,"Qualification is a TVET CDACC national curriculum at Level 5, so the same competencies and external assessment apply wherever it is taught. Entry at Level 4/5 is a KCSE mean grade of D plain — the reason this record exists, since Njia's business and finance clusters were until now almost entirely closed below C-. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (inclusive of assessment fees, effective May 2026, announced by Education CS Julius Migos Ogamba on 6 March 2026 and reported across Kenyan sector coverage), scaled to course duration. Institutes bill per term and per-course amounts differ — confirm with the registrar, and confirm the college is currently accredited to assess this qualification."
c281,Certificate in Office Administration (CDACC Level 5),Kitale Vocational Training Centre,kitalevtc,Trans Nzoia,public,certificate,people,D,no,12,67189,derived,"Qualification is a TVET CDACC national curriculum at Level 5, so the same competencies and external assessment apply wherever it is taught. Entry at Level 4/5 is a KCSE mean grade of D plain — the reason this record exists, since Njia's business and finance clusters were until now almost entirely closed below C-. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (inclusive of assessment fees, effective May 2026, announced by Education CS Julius Migos Ogamba on 6 March 2026 and reported across Kenyan sector coverage), scaled to course duration. Institutes bill per term and per-course amounts differ — confirm with the registrar, and confirm the college is currently accredited to assess this qualification."
